,index.svix2,box_12m,SimpleReturn,ExcessReturns,LowerBound,ExcessReturns_LowerBound
2006-03-14,0.0136389630137708,1.0517401067661802,1.0620202238184788,0.010280117052298587,0.014344644416283284,-0.004064527363984697
2006-03-15,0.0134909223610765,1.051452245771838,1.0645807431965741,0.013128497424736096,0.014185060614087393,-0.0010565631893512967
2006-03-16,0.0132943284748573,1.0512489345948963,1.0666115082009913,0.015362573606094942,0.01397564864534833,0.001386924960746612
2006-03-17,0.013418669789704,1.0510481273497985,1.0609676802447887,0.009919552894990247,0.014103667753993703,-0.004184114859003456
2006-03-20,0.013474631156653,1.0511260860643459,1.0743096208661538,0.023183534801807903,0.014163536308853359,0.009019998492954545
2006-03-21,0.0135482855138056,1.0516689237010959,1.0876560054886182,0.0359870817875223,0.014248310844299086,0.021738770943223216
2006-03-22,0.0131835381814522,1.0517893296005174,1.0996138049408448,0.04782447534032741,0.013866304785632434,0.03395817055469498
2006-03-23,0.013185415379706,1.0519400086456097,1.102076563184217,0.050136554538607436,0.013870265968523884,0.03626628857008355
2006-03-24,0.0130347430666372,1.051508026650211,1.1021988564411527,0.05069082979094164,0.013706136959892203,0.03698469283104944
2006-03-27,0.0130942309362796,1.0516402627276646,1.10440147202311,0.052761209295445255,0.013770420462045794,0.03899078883339946
2006-03-28,0.0132899596170599,1.0517995505913278,1.1046921637463076,0.05289261315497984,0.013978373552600497,0.038914239602379344
2006-03-29,0.0127631305173916,1.0523630321469202,1.087758751698148,0.03539571955122778,0.013431446730969113,0.021964272820258667
2006-03-30,0.0130164279163381,1.0526554289188677,1.0940434531820804,0.04138802426321275,0.013701813511264404,0.027686210751948347
2006-03-31,0.0130899642054559,1.0526544291305697,1.0973332406570746,0.04467881152650488,0.013779208798033772,0.030899602728471108
2006-04-03,0.0129385337470107,1.052991582674312,1.097656821876854,0.04466523920254217,0.013624167127749793,0.03104107207479238
2006-04-04,0.0124140873747861,1.0528485637035343,1.100946444706495,0.04809788100296064,0.013070154062233724,0.035027726940726915
2006-04-05,0.0122977761857814,1.0525593030174354,1.097448839549849,0.044889536532413565,0.012944138730770487,0.03194539780164308
2006-04-06,0.0121431863860647,1.052778975280759,1.1029151133655197,0.050136138084760695,0.012784091320164458,0.03735204676459623
2006-04-07,0.0126079198149895,1.0531107276104963,1.1147703589347742,0.061659631324277875,0.013277535610018387,0.048382095714259485
2006-04-10,0.0127286387712303,1.053279799910692,1.114143805770432,0.060864005859740056,0.013406818098096927,0.04745718776164313
2006-04-11,0.0135105030808007,1.0531764858617232,1.1257675387461332,0.07259105288441003,0.014228944156861666,0.058362108727548365
2006-04-12,0.0133301091575922,1.0533155000635555,1.1170223502286258,0.06370685016507038,0.014040810593231007,0.04966603957183938
2006-04-13,0.013336556975294,1.053604961833456,1.1230917214844236,0.06948675965096762,0.014051462602944346,0.055435297048023274
2006-04-17,0.0134776171800195,1.0533666526796397,1.142484809348572,0.0891181566689323,0.014196872495014745,0.07492128417391755
2006-04-18,0.0127041133105921,1.052895988900583,1.1252858180705845,0.07238982917000159,0.013376109947260927,0.05901371922274066
2006-04-19,0.0124969510786961,1.0529569504107092,1.124105868252502,0.07114891784179278,0.013158751497255669,0.05799016634453711
2006-04-20,0.0124634663811584,1.0530750602074377,1.1214448019764232,0.06836974176898547,0.013124965609731757,0.05524477615925372
2006-04-21,0.0125213699903977,1.0532576822890685,1.131985540845586,0.07872785855651743,0.013188229135170178,0.06553962942134725
2006-04-24,0.0125553702381591,1.053080426631393,1.1321142717355575,0.07903384510416456,0.013221814646915677,0.06581203045724889
2006-04-25,0.0126793275110654,1.0533548125198908,1.1372547513328315,0.08389993881294067,0.01335583065329659,0.07054410815964407
2006-04-26,0.0128610337592061,1.0537506784465942,1.1455558023915857,0.09180512394499152,0.01355232304928798,0.07825280089570354
2006-04-27,0.0128222632186127,1.0533524791372346,1.1408927098921906,0.08754023075495598,0.013506362749475864,0.07403386800548012
2006-04-28,0.0129324562085654,1.053023814295347,1.1399806197114322,0.08695680541608519,0.013618184364951078,0.07333862105113412
2006-05-01,0.013351792857403,1.05329697898456,1.1357503505236783,0.08245337153911825,0.014063403080730208,0.06838996845838805
2006-05-02,0.0131333130639068,1.0534758248908833,1.131806794039034,0.07833096914815063,0.01383562781354943,0.0644953413346012
2006-05-03,0.0130603092878406,1.053743441926909,1.1438008945980045,0.09005745267109555,0.01376221526159913,0.07629523740949642
2006-05-04,0.0128557875468511,1.0538788416555949,1.144896170699181,0.09101732904358606,0.013548442488445857,0.0774688865551402
2006-05-05,0.0125765792413859,1.053965912415431,1.1356655804972242,0.08169966808179319,0.01325528581521226,0.06844438226658092
2006-05-08,0.0127306959084565,1.0537162508283342,1.1395225944770733,0.08580634364873907,0.013414541163094396,0.07239180248564467
2006-05-09,0.0124419729396128,1.0537924491032793,1.1377816683520232,0.08398921924874392,0.0131112571357113,0.07087796211303261
2006-05-10,0.0124011026957435,1.053976548405794,1.143425180481536,0.08944863207574216,0.013070471415685521,0.07637816066005665
2006-05-11,0.0129464726480705,1.0538613865827466,1.142083741729968,0.08822235514722143,0.013643787616251181,0.07457856753097025
2006-05-12,0.0137367274214548,1.0538490681120982,1.1662045785446546,0.11235551043255643,0.014476437392010048,0.09787907304054638
2006-05-15,0.0132730970617385,1.0537294243963864,1.1611819235225957,0.10745249912620936,0.013986252926823078,0.09346624619938627
2006-05-16,0.0131191601699602,1.053564401773306,1.161839824159495,0.10827542238618904,0.0138218801362323,0.09445354224995674
2006-05-17,0.015057505311231,1.0539039701305246,1.1919358901694064,0.13803192003888176,0.01586916462776781,0.12216275541111395
2006-05-18,0.0157140586050597,1.0537815252011948,1.198873047447714,0.14509152224651922,0.01655918464394077,0.12853233760257846
2006-05-19,0.0154380013874366,1.0539065837286985,1.2018263182402942,0.14791973451159568,0.016270211301832215,0.13164952320976347
2006-05-22,0.0159979171059312,1.0542004944777095,1.2084115778047175,0.15421108332700806,0.01686501212368608,0.13734607120332198
2006-05-23,0.0162599381065086,1.0540384499171933,1.212911235257604,0.1588727853404106,0.017138599957533827,0.14173418538287677
2006-05-24,0.0162904100039015,1.0537888371273056,1.209531452362602,0.1557426152352963,0.01716665221433839,0.13857596302095793
2006-05-25,0.0154049927758755,1.0540853523454823,1.1843300232543523,0.13024467090887004,0.016238177238038335,0.11400649367083171
2006-05-26,0.0150684959762681,1.0541662126779556,1.1840160604924383,0.12984984781448272,0.015884699334055556,0.11396514848042716
2006-05-30,0.0180217315783631,1.0541004391980695,1.205002222504445,0.1509017833063755,0.01899671517186226,0.13190506813451322
2006-05-31,0.017096803954913,1.0543283333408309,1.2048201308568685,0.15049179751603758,0.018025644819238348,0.13246615269679923
2006-06-01,0.0157325418981436,1.0549406356863924,1.1904861905095239,0.13554555482313146,0.01659689775099041,0.11894865707214106
2006-06-02,0.0158591566621596,1.0538788099701588,1.1926068528667462,0.13872804289658736,0.016713629150247076,0.12201441374634028
2006-06-05,0.0173260126250241,1.0538556542615969,1.2164642097858989,0.16260855552430198,0.01825911637068946,0.1443494391536125
2006-06-06,0.018000389188726,1.0545799022356233,1.2113383708509713,0.15675846861534803,0.018982848670849834,0.1377756199444982
2006-06-07,0.0189005099551386,1.0548231131755388,1.2079608327031008,0.15313771952756206,0.01993669475148456,0.13320102477607748
2006-06-08,0.0189791754767614,1.0549901858545265,1.1850579920981295,0.13006780624360292,0.02002284386359418,0.11004496238000874
2006-06-09,0.0191080127324755,1.0548703389672132,1.2039207857542122,0.14905044678699908,0.020156475868096258,0.1288939709189028
2006-06-12,0.0206612610993534,1.054906436825519,1.2205758654157228,0.16566942859020384,0.021795697326640603,0.14387373126356323
2006-06-13,0.0223973510370689,1.0550545249338987,1.2200802490826925,0.1650257241487938,0.023630426558192492,0.1413952975906013
2006-06-14,0.02124914012661,1.0557082009266365,1.2322119605866477,0.1765037596600112,0.022432891494301443,0.15407086816570975
2006-06-15,0.0167131268979046,1.0559995898178645,1.2124012864603235,0.15640169664245906,0.017649055148761174,0.1387526414936979
2006-06-16,0.0176289463696429,1.05638362839818,1.2248190229637088,0.1684353945655288,0.01862293033080029,0.14981246423472852
2006-06-19,0.0182682635699829,1.0563968517004496,1.2345783540567998,0.17818150235635022,0.01929853612136395,0.15888296623498627
2006-06-20,0.0175832650857559,1.0563068158885158,1.2367432183982197,0.18043640250970383,0.018573322755658525,0.1618630797540453
2006-06-21,0.015848497777501,1.056495135659894,1.2081360155245524,0.15164087986465846,0.016743860809446447,0.134897019055212
2006-06-22,0.0163884916831734,1.0568524897689857,1.2220536287732822,0.16520113900429645,0.017320218238920125,0.14788092076537632
2006-06-23,0.016420214893906,1.0571655800773037,1.2073603856970672,0.1501948056197635,0.017358886003310117,0.13283591961645339
2006-06-26,0.0157733932944835,1.0572043469264394,1.1976554503582395,0.14045110343180012,0.01667569995670831,0.1237754034750918
2006-06-27,0.0167102993025507,1.0570887885593547,1.2047207876049064,0.1476319990455517,0.017664270046197552,0.12996772899935413
2006-06-28,0.0166718585793515,1.0572566650216542,1.2089486356340289,0.15169197061237472,0.01762643360131782,0.1340655370110569
2006-06-29,0.0147191422184729,1.0571253422312634,1.1829252005310835,0.1257998582998201,0.015559978255053803,0.1102398800447663
2006-06-30,0.0151951662282396,1.05650128920873,1.1835537710596755,0.12705248185094553,0.016053712709876093,0.11099876914106943
2006-07-03,0.0149830411190874,1.0565868536473582,1.186878510221139,0.13029165657378083,0.01583088427408555,0.11446077229969528
2006-07-05,0.0159578187576452,1.0572158155578468,1.2000338340244392,0.14281801846659237,0.016870858372388175,0.1259471600942042
2006-07-06,0.0157385602843322,1.0570778845755195,1.197256059274143,0.14017817469862348,0.016636884011626166,0.12354129068699732
2006-07-07,0.0167720734780995,1.0566861223843362,1.2093750987767489,0.15268897639241263,0.01772281728791813,0.1349661591044945
2006-07-10,0.01659268894844,1.0568348880679834,1.2087127369135355,0.1518778488455521,0.017535732567571453,0.13434211627798065
2006-07-11,0.0161925765040563,1.0566488280892372,1.1867161223399239,0.13006729425068664,0.017109866986756407,0.11295742726393024
2006-07-12,0.0171914656684976,1.0567204655793607,1.2067058636580328,0.14998539807867206,0.01816657360520638,0.13181882447346568
2006-07-13,0.0194067222469034,1.0564446449279785,1.2458443680622078,0.18939972313422926,0.020502127793345763,0.1688975953408835
2006-07-14,0.0199309961539538,1.0560615480773978,1.2558647468047242,0.19980319872732633,0.021048358653069112,0.1787548400742572
2006-07-17,0.0197397405432887,1.0562420844558684,1.2551904025143987,0.1989483180585303,0.020849944698061274,0.17809837336046902
2006-07-18,0.0190343025369352,1.0567952281938342,1.2526640040101547,0.19586877581632045,0.02011536009303091,0.17575341572328954
2006-07-19,0.0169298158323007,1.0563389942759558,1.2273041172875276,0.17096512301157185,0.017883624629569675,0.1530814983820022
2006-07-20,0.0176774790552349,1.0560926303425162,1.2433293572326338,0.1872367268901176,0.018669055353267763,0.16856767153684984
2006-07-21,0.0182125247866692,1.055889354535827,1.2368881471268816,0.18099879259105456,0.01923041104146389,0.16176838154959067
2006-07-24,0.0164245713415466,1.0560020378066433,1.2225852757135718,0.16658323790692853,0.0173443808067738,0.14923885710015472
